"","datetime","date","hour","season","holiday","open","rent_count","temperature","humidity","wind_speed","visibility","dewpoint_temp","solar_radiation","rainfall","snowfall"
"207",2018-09-09 14:00:00,2018-09-09,14,"Autumn","No Holiday","Yes",1662,28.2,29,2,20000,8.4,3.09,0,0
"208",2018-09-09 15:00:00,2018-09-09,15,"Autumn","No Holiday","Yes",1877,28.9,27,1.8,20000,8,2.9,0,0
"209",2018-09-09 16:00:00,2018-09-09,16,"Autumn","No Holiday","Yes",2099,27.1,35,0.9,20000,10.3,1.27,0,0
"210",2018-09-09 17:00:00,2018-09-09,17,"Autumn","No Holiday","Yes",2201,27.7,33,1.1,20000,9.9,1.21,0,0
"211",2018-09-09 18:00:00,2018-09-09,18,"Autumn","No Holiday","Yes",2368,26,35,0.3,20000,9.3,0.2,0,0
"212",2018-09-09 19:00:00,2018-09-09,19,"Autumn","No Holiday","Yes",2033,24.1,56,2.5,20000,14.7,0.04,0,0
"213",2018-09-09 20:00:00,2018-09-09,20,"Autumn","No Holiday","Yes",1930,22.9,58,2.6,20000,14.1,0,0,0
"214",2018-09-09 21:00:00,2018-09-09,21,"Autumn","No Holiday","Yes",1820,22.2,57,1.2,20000,13.2,0,0,0
"215",2018-09-09 22:00:00,2018-09-09,22,"Autumn","No Holiday","Yes",1291,21.8,54,1.6,20000,12,0,0,0
"216",2018-09-09 23:00:00,2018-09-09,23,"Autumn","No Holiday","Yes",941,21.2,56,2.5,20000,12,0,0,0
"217",2018-09-10 00:00:00,2018-09-10,0,"Autumn","No Holiday","Yes",792,20.7,57,1.8,20000,11.8,0,0,0
"218",2018-09-10 01:00:00,2018-09-10,1,"Autumn","No Holiday","Yes",487,20.5,58,1.7,20000,11.9,0,0,0
"219",2018-09-10 02:00:00,2018-09-10,2,"Autumn","No Holiday","Yes",332,20,59,1.5,20000,11.7,0,0,0
"220",2018-09-10 03:00:00,2018-09-10,3,"Autumn","No Holiday","Yes",176,19.7,60,1.9,20000,11.7,0,0,0
"221",2018-09-10 04:00:00,2018-09-10,4,"Autumn","No Holiday","Yes",188,19.4,61,1.6,20000,11.6,0,0,0
"222",2018-09-10 05:00:00,2018-09-10,5,"Autumn","No Holiday","Yes",226,19.1,62,1.6,20000,11.6,0,0,0
"223",2018-09-10 06:00:00,2018-09-10,6,"Autumn","No Holiday","Yes",691,18.7,64,0.9,20000,11.7,0,0,0
"224",2018-09-10 07:00:00,2018-09-10,7,"Autumn","No Holiday","Yes",1463,18.9,63,1.8,20000,11.6,0.09,0,0
"225",2018-09-10 08:00:00,2018-09-10,8,"Autumn","No Holiday","Yes",2278,20.1,57,1.6,20000,11.3,0.73,0,0
"226",2018-09-10 09:00:00,2018-09-10,9,"Autumn","No Holiday","Yes",1125,22.3,52,1.9,20000,11.9,1.43,0,0
"227",2018-09-10 10:00:00,2018-09-10,10,"Autumn","No Holiday","Yes",862,24,47,1.6,19960,11.9,2.08,0,0
"228",2018-09-10 11:00:00,2018-09-10,11,"Autumn","No Holiday","Yes",934,25.3,44,1.2,19480,12.1,2.59,0,0
"229",2018-09-10 12:00:00,2018-09-10,12,"Autumn","No Holiday","Yes",1095,26.7,40,1.4,20000,11.9,2.92,0,0
"230",2018-09-10 13:00:00,2018-09-10,13,"Autumn","No Holiday","Yes",1057,27.1,38,1.7,20000,11.5,2.56,0,0
"231",2018-09-10 14:00:00,2018-09-10,14,"Autumn","No Holiday","Yes",1064,27.8,37,1.4,19830,11.7,2.67,0,0
"232",2018-09-10 15:00:00,2018-09-10,15,"Autumn","No Holiday","Yes",1249,27.6,38,1.4,20000,11.9,2.09,0,0
"233",2018-09-10 16:00:00,2018-09-10,16,"Autumn","No Holiday","Yes",1467,27.5,39,1.5,20000,12.3,1.46,0,0
"234",2018-09-10 17:00:00,2018-09-10,17,"Autumn","No Holiday","Yes",2147,26.6,40,1.4,20000,11.8,0.69,0,0
"235",2018-09-10 18:00:00,2018-09-10,18,"Autumn","No Holiday","Yes",3298,25.9,42,1.1,20000,11.9,0.48,0,0
"236",2018-09-10 19:00:00,2018-09-10,19,"Autumn","No Holiday","Yes",2518,24.4,47,2,20000,12.3,0.05,0,0
"237",2018-09-10 20:00:00,2018-09-10,20,"Autumn","No Holiday","Yes",2240,23.4,48,1.8,20000,11.7,0,0,0
"238",2018-09-10 21:00:00,2018-09-10,21,"Autumn","No Holiday","Yes",2090,22.5,48,1.4,20000,10.9,0,0,0
"239",2018-09-10 22:00:00,2018-09-10,22,"Autumn","No Holiday","Yes",1779,21.7,50,1.6,20000,10.8,0,0,0
"240",2018-09-10 23:00:00,2018-09-10,23,"Autumn","No Holiday","Yes",1223,20.8,51,1.7,20000,10.2,0,0,0
"241",2018-09-11 00:00:00,2018-09-11,0,"Autumn","No Holiday","Yes",910,20.1,52,1.5,20000,9.9,0,0,0
"242",2018-09-11 01:00:00,2018-09-11,1,"Autumn","No Holiday","Yes",662,19.5,52,1.3,20000,9.3,0,0,0
"243",2018-09-11 02:00:00,2018-09-11,2,"Autumn","No Holiday","Yes",435,18.9,52,1.1,20000,8.8,0,0,0
"244",2018-09-11 03:00:00,2018-09-11,3,"Autumn","No Holiday","Yes",261,18.2,52,1.5,20000,8.1,0,0,0
"245",2018-09-11 04:00:00,2018-09-11,4,"Autumn","No Holiday","Yes",193,17.7,52,1.5,20000,7.7,0,0,0
"246",2018-09-11 05:00:00,2018-09-11,5,"Autumn","No Holiday","Yes",258,17.2,54,1.3,20000,7.7,0,0,0
"247",2018-09-11 06:00:00,2018-09-11,6,"Autumn","No Holiday","Yes",678,17,55,1.2,20000,7.8,0,0,0
"248",2018-09-11 07:00:00,2018-09-11,7,"Autumn","No Holiday","Yes",1556,16.9,55,1.4,20000,7.7,0.07,0,0
"249",2018-09-11 08:00:00,2018-09-11,8,"Autumn","No Holiday","Yes",2369,17.8,53,1.4,20000,8,0.51,0,0
"250",2018-09-11 09:00:00,2018-09-11,9,"Autumn","No Holiday","Yes",1234,19.8,49,1.9,20000,8.7,1.24,0,0
"251",2018-09-11 10:00:00,2018-09-11,10,"Autumn","No Holiday","Yes",922,21.9,43,1.1,20000,8.7,1.89,0,0
"252",2018-09-11 11:00:00,2018-09-11,11,"Autumn","No Holiday","Yes",1012,23.7,40,2,20000,9.2,2.6,0,0
"253",2018-09-11 12:00:00,2018-09-11,12,"Autumn","No Holiday","Yes",1192,24.5,40,1.3,19730,10,2.64,0,0
"254",2018-09-11 13:00:00,2018-09-11,13,"Autumn","No Holiday","Yes",1102,25.7,40,2.2,19970,11,2.98,0,0
"255",2018-09-11 14:00:00,2018-09-11,14,"Autumn","No Holiday","Yes",1115,25.8,37,1.5,19950,9.9,2.22,0,0
"256",2018-09-11 15:00:00,2018-09-11,15,"Autumn","No Holiday","Yes",1222,26,40,1.9,20000,11.3,1.53,0,0
"257",2018-09-11 16:00:00,2018-09-11,16,"Autumn","No Holiday","Yes",1527,25.5,44,1.4,20000,12.3,1,0,0
"258",2018-09-11 17:00:00,2018-09-11,17,"Autumn","No Holiday","Yes",2171,25.4,44,1.2,20000,12.2,0.84,0,0
"259",2018-09-11 18:00:00,2018-09-11,18,"Autumn","No Holiday","Yes",3222,24.7,45,0.7,20000,11.9,0.3,0,0
"260",2018-09-11 19:00:00,2018-09-11,19,"Autumn","No Holiday","Yes",2455,23.7,49,1.8,20000,12.3,0.03,0,0
"261",2018-09-11 20:00:00,2018-09-11,20,"Autumn","No Holiday","Yes",2072,22.9,48,1.2,20000,11.2,0,0,0
"262",2018-09-11 21:00:00,2018-09-11,21,"Autumn","No Holiday","Yes",2018,22.2,50,1.3,20000,11.2,0,0,0
"263",2018-09-11 22:00:00,2018-09-11,22,"Autumn","No Holiday","Yes",1868,21.6,52,1.9,20000,11.3,0,0,0
"264",2018-09-11 23:00:00,2018-09-11,23,"Autumn","No Holiday","Yes",1240,20.9,53,1.8,20000,10.9,0,0,0
"265",2018-09-12 00:00:00,2018-09-12,0,"Autumn","No Holiday","Yes",949,20.2,54,1.2,20000,10.5,0,0,0
"266",2018-09-12 01:00:00,2018-09-12,1,"Autumn","No Holiday","Yes",691,19.6,56,1.2,20000,10.5,0,0,0
"267",2018-09-12 02:00:00,2018-09-12,2,"Autumn","No Holiday","Yes",462,19,56,0.9,20000,10,0,0,0
"268",2018-09-12 03:00:00,2018-09-12,3,"Autumn","No Holiday","Yes",297,18.4,57,1.3,20000,9.7,0,0,0
"269",2018-09-12 04:00:00,2018-09-12,4,"Autumn","No Holiday","Yes",215,18,59,1.5,20000,9.8,0,0,0
"270",2018-09-12 05:00:00,2018-09-12,5,"Autumn","No Holiday","Yes",241,17.5,60,1.6,20000,9.6,0,0,0
"271",2018-09-12 06:00:00,2018-09-12,6,"Autumn","No Holiday","Yes",656,17,63,1.3,20000,9.8,0,0,0
"272",2018-09-12 07:00:00,2018-09-12,7,"Autumn","No Holiday","Yes",1551,16.8,61,1.3,20000,9.2,0.06,0,0
"273",2018-09-12 08:00:00,2018-09-12,8,"Autumn","No Holiday","Yes",2391,18.2,56,1.5,19940,9.2,0.62,0,0
"274",2018-09-12 09:00:00,2018-09-12,9,"Autumn","No Holiday","Yes",1234,20.8,48,1.1,20000,9.3,1.38,0,0
"275",2018-09-12 10:00:00,2018-09-12,10,"Autumn","No Holiday","Yes",923,22.7,45,1.5,20000,10.1,2.08,0,0
"276",2018-09-12 11:00:00,2018-09-12,11,"Autumn","No Holiday","Yes",1017,24.8,44,2.1,19550,11.7,2.55,0,0
"277",2018-09-12 12:00:00,2018-09-12,12,"Autumn","No Holiday","Yes",1165,26.3,44,1.2,19660,13,2.91,0,0
"278",2018-09-12 13:00:00,2018-09-12,13,"Autumn","No Holiday","Yes",1066,26.8,45,1.8,19840,13.8,2.6,0,0
"279",2018-09-12 14:00:00,2018-09-12,14,"Autumn","No Holiday","Yes",1087,26.9,45,1.6,20000,13.9,2.27,0,0
"280",2018-09-12 15:00:00,2018-09-12,15,"Autumn","No Holiday","Yes",1251,27.7,41,1.6,19690,13.2,1.98,0,0
"281",2018-09-12 16:00:00,2018-09-12,16,"Autumn","No Holiday","Yes",1494,27.8,42,1.7,19740,13.7,1.98,0,0
"282",2018-09-12 17:00:00,2018-09-12,17,"Autumn","No Holiday","Yes",2129,27.8,41,1.9,19990,13.3,1.27,0,0
"283",2018-09-12 18:00:00,2018-09-12,18,"Autumn","No Holiday","Yes",3256,27,44,1.4,20000,13.6,0.62,0,0
"284",2018-09-12 19:00:00,2018-09-12,19,"Autumn","No Holiday","Yes",2443,25.4,50,0.6,20000,14.2,0.07,0,0
"285",2018-09-12 20:00:00,2018-09-12,20,"Autumn","No Holiday","Yes",2146,24,56,0.5,18900,14.6,0,0,0
"286",2018-09-12 21:00:00,2018-09-12,21,"Autumn","No Holiday","Yes",2012,23.2,57,1.1,20000,14.2,0,0,0
"287",2018-09-12 22:00:00,2018-09-12,22,"Autumn","No Holiday","Yes",1824,22.6,60,1,20000,14.4,0,0,0
"288",2018-09-12 23:00:00,2018-09-12,23,"Autumn","No Holiday","Yes",1309,22.2,62,0.8,20000,14.5,0,0,0
"289",2018-09-13 00:00:00,2018-09-13,0,"Autumn","No Holiday","Yes",968,21.9,62,1,18220,14.2,0,0,0
"290",2018-09-13 01:00:00,2018-09-13,1,"Autumn","No Holiday","Yes",736,21.5,65,1,20000,14.6,0,0,0
"291",2018-09-13 02:00:00,2018-09-13,2,"Autumn","No Holiday","Yes",437,21.2,66,0.8,20000,14.5,0,0,0
"292",2018-09-13 03:00:00,2018-09-13,3,"Autumn","No Holiday","Yes",304,20.9,68,1.7,20000,14.7,0,0,0
"293",2018-09-13 04:00:00,2018-09-13,4,"Autumn","No Holiday","Yes",240,20.7,69,1.3,20000,14.8,0,0,0
"294",2018-09-13 05:00:00,2018-09-13,5,"Autumn","No Holiday","Yes",248,20.5,70,1.2,20000,14.8,0,0,0
"295",2018-09-13 06:00:00,2018-09-13,6,"Autumn","No Holiday","Yes",655,20.3,71,1.6,20000,14.8,0,0,0
"296",2018-09-13 07:00:00,2018-09-13,7,"Autumn","No Holiday","Yes",1448,20.5,69,1.4,20000,14.6,0.03,0,0
"297",2018-09-13 08:00:00,2018-09-13,8,"Autumn","No Holiday","Yes",2329,20.9,68,1.3,20000,14.7,0.18,0,0
"298",2018-09-13 09:00:00,2018-09-13,9,"Autumn","No Holiday","Yes",1322,21.8,64,1.6,20000,14.6,0.52,0,0
"299",2018-09-13 10:00:00,2018-09-13,10,"Autumn","No Holiday","Yes",915,22.7,61,0.9,20000,14.7,0.82,0,0
"300",2018-09-13 11:00:00,2018-09-13,11,"Autumn","No Holiday","Yes",972,23.5,61,1.2,20000,15.5,0.95,0,0
"301",2018-09-13 12:00:00,2018-09-13,12,"Autumn","No Holiday","Yes",1119,24.3,59,1.5,20000,15.7,1.12,0,0
"302",2018-09-13 13:00:00,2018-09-13,13,"Autumn","No Holiday","Yes",1014,25.1,56,2,19640,15.6,1.41,0,0
"303",2018-09-13 14:00:00,2018-09-13,14,"Autumn","No Holiday","Yes",1097,27.2,49,1.5,19450,15.5,2.54,0,0
"304",2018-09-13 15:00:00,2018-09-13,15,"Autumn","No Holiday","Yes",1200,27.8,49,1.4,19630,16.1,1.97,0,0
"305",2018-09-13 16:00:00,2018-09-13,16,"Autumn","No Holiday","Yes",1436,28.2,48,1.4,19950,16.1,1.7,0,0
"306",2018-09-13 17:00:00,2018-09-13,17,"Autumn","No Holiday","Yes",2021,27.9,51,1.4,20000,16.8,1.19,0,0
"307",2018-09-13 18:00:00,2018-09-13,18,"Autumn","No Holiday","Yes",3146,26.7,56,1.8,20000,17.1,0.47,0,0
"308",2018-09-13 19:00:00,2018-09-13,19,"Autumn","No Holiday","Yes",2365,25.4,61,0.6,20000,17.3,0.03,0,0
"309",2018-09-13 20:00:00,2018-09-13,20,"Autumn","No Holiday","Yes",2003,24.6,62,0.9,20000,16.8,0,0,0
"310",2018-09-13 21:00:00,2018-09-13,21,"Autumn","No Holiday","Yes",2000,23.8,67,0.6,20000,17.2,0,0,0
"311",2018-09-13 22:00:00,2018-09-13,22,"Autumn","No Holiday","Yes",1713,22.8,70,1,20000,17,0,0,0
"312",2018-09-13 23:00:00,2018-09-13,23,"Autumn","No Holiday","Yes",1303,22.4,73,0.3,19800,17.3,0,0,0
"313",2018-09-14 00:00:00,2018-09-14,0,"Autumn","No Holiday","Yes",971,22.1,74,1.1,19620,17.2,0,0,0
"314",2018-09-14 01:00:00,2018-09-14,1,"Autumn","No Holiday","Yes",775,21.6,75,1.1,16710,16.9,0,0,0
"315",2018-09-14 02:00:00,2018-09-14,2,"Autumn","No Holiday","Yes",482,21.3,75,1.1,20000,16.6,0,0,0
"316",2018-09-14 03:00:00,2018-09-14,3,"Autumn","No Holiday","Yes",349,21,76,0.7,19950,16.6,0,0,0
"317",2018-09-14 04:00:00,2018-09-14,4,"Autumn","No Holiday","Yes",223,20.7,76,1,20000,16.3,0,0,0
"318",2018-09-14 05:00:00,2018-09-14,5,"Autumn","No Holiday","Yes",249,20.7,77,0.9,20000,16.5,0,0,0
"319",2018-09-14 06:00:00,2018-09-14,6,"Autumn","No Holiday","Yes",644,20.4,78,1,20000,16.4,0,0,0
"320",2018-09-14 07:00:00,2018-09-14,7,"Autumn","No Holiday","Yes",1456,20.5,76,1.3,20000,16.1,0.06,0,0
"321",2018-09-14 08:00:00,2018-09-14,8,"Autumn","No Holiday","Yes",2253,21.4,70,1.5,19860,15.6,0.38,0,0
"322",2018-09-14 09:00:00,2018-09-14,9,"Autumn","No Holiday","Yes",1201,22.3,69,1.3,20000,16.3,0.61,0,0
"323",2018-09-14 10:00:00,2018-09-14,10,"Autumn","No Holiday","Yes",936,23.3,65,1.4,19960,16.3,0.76,0,0
"324",2018-09-14 11:00:00,2018-09-14,11,"Autumn","No Holiday","Yes",982,24,64,1.3,20000,16.7,0.95,0,0
"325",2018-09-14 12:00:00,2018-09-14,12,"Autumn","No Holiday","Yes",1088,25.3,56,1.2,19600,15.8,1.35,0,0
"326",2018-09-14 13:00:00,2018-09-14,13,"Autumn","No Holiday","Yes",1155,26.4,57,1.2,20000,17.1,1.8,0,0
"327",2018-09-14 14:00:00,2018-09-14,14,"Autumn","No Holiday","Yes",1199,26.3,58,1.5,19860,17.3,1.37,0,0
"328",2018-09-14 15:00:00,2018-09-14,15,"Autumn","No Holiday","Yes",1347,26.6,55,1.8,20000,16.8,1.1,0,0
"329",2018-09-14 16:00:00,2018-09-14,16,"Autumn","No Holiday","Yes",1503,26.3,57,1.6,20000,17,0.72,0,0
"330",2018-09-14 17:00:00,2018-09-14,17,"Autumn","No Holiday","Yes",2059,25.9,56,1.7,20000,16.4,0.42,0,0
"331",2018-09-14 18:00:00,2018-09-14,18,"Autumn","No Holiday","Yes",2826,25.7,57,1.5,20000,16.5,0.24,0,0
"332",2018-09-14 19:00:00,2018-09-14,19,"Autumn","No Holiday","Yes",1996,25.3,60,1.2,20000,16.9,0.04,0,0
"333",2018-09-14 20:00:00,2018-09-14,20,"Autumn","No Holiday","Yes",1869,25,61,1.1,20000,16.9,0,0,0
"334",2018-09-14 21:00:00,2018-09-14,21,"Autumn","No Holiday","Yes",1259,24.7,61,1.6,20000,16.6,0,0,0
"335",2018-09-14 22:00:00,2018-09-14,22,"Autumn","No Holiday","Yes",567,24,73,2.1,15410,18.8,0,0,0
"336",2018-09-14 23:00:00,2018-09-14,23,"Autumn","No Holiday","Yes",810,22.3,87,1.1,18100,20,0,0.5,0
"337",2018-09-15 00:00:00,2018-09-15,0,"Autumn","No Holiday","Yes",906,21.8,83,1.5,20000,18.7,0,0,0
"338",2018-09-15 01:00:00,2018-09-15,1,"Autumn","No Holiday","Yes",881,21.8,79,1.4,20000,17.9,0,0,0
"339",2018-09-15 02:00:00,2018-09-15,2,"Autumn","No Holiday","Yes",580,21.7,78,1,20000,17.6,0,0,0
"340",2018-09-15 03:00:00,2018-09-15,3,"Autumn","No Holiday","Yes",302,21.6,80,1.2,20000,17.9,0,0,0
"341",2018-09-15 04:00:00,2018-09-15,4,"Autumn","No Holiday","Yes",234,21.2,83,0.6,20000,18.1,0,0.1,0
"342",2018-09-15 05:00:00,2018-09-15,5,"Autumn","No Holiday","Yes",169,21.1,82,0.8,20000,17.8,0,0,0
"343",2018-09-15 06:00:00,2018-09-15,6,"Autumn","No Holiday","Yes",272,21,84,0.9,20000,18.1,0,0.1,0
"344",2018-09-15 07:00:00,2018-09-15,7,"Autumn","No Holiday","Yes",453,21.2,84,0.3,20000,18.3,0.05,0,0
"345",2018-09-15 08:00:00,2018-09-15,8,"Autumn","No Holiday","Yes",829,21.7,78,0.3,20000,17.6,0.21,0,0
"346",2018-09-15 09:00:00,2018-09-15,9,"Autumn","No Holiday","Yes",934,22.7,72,1.2,20000,17.3,0.59,0,0
"347",2018-09-15 10:00:00,2018-09-15,10,"Autumn","No Holiday","Yes",1017,24.4,65,1.6,19720,17.3,1.42,0,0
"348",2018-09-15 11:00:00,2018-09-15,11,"Autumn","No Holiday","Yes",1212,25.2,64,1.2,19380,17.8,1.31,0,0
"349",2018-09-15 12:00:00,2018-09-15,12,"Autumn","No Holiday","Yes",1284,25.4,63,0.9,20000,17.8,1.01,0,0
"350",2018-09-15 13:00:00,2018-09-15,13,"Autumn","No Holiday","Yes",1465,25.8,65,1,19960,18.7,1.12,0,0
"351",2018-09-15 14:00:00,2018-09-15,14,"Autumn","No Holiday","Yes",1474,25.7,67,1.2,20000,19.1,0.9,0,0
"352",2018-09-15 15:00:00,2018-09-15,15,"Autumn","No Holiday","Yes",1077,25.2,71,0.2,20000,19.5,0.41,0,0
"353",2018-09-15 16:00:00,2018-09-15,16,"Autumn","No Holiday","Yes",1273,24.4,74,0.6,19960,19.4,0.13,0,0
"354",2018-09-15 17:00:00,2018-09-15,17,"Autumn","No Holiday","Yes",1474,24.4,75,0.6,20000,19.6,0.17,0,0
"355",2018-09-15 18:00:00,2018-09-15,18,"Autumn","No Holiday","Yes",1566,24.2,76,1.2,20000,19.6,0.12,0,0
"356",2018-09-15 19:00:00,2018-09-15,19,"Autumn","No Holiday","Yes",1578,23.8,78,2.2,19910,19.7,0,0,0
"357",2018-09-15 20:00:00,2018-09-15,20,"Autumn","No Holiday","Yes",1613,23.5,80,1.7,16210,19.8,0,0,0
"358",2018-09-15 21:00:00,2018-09-15,21,"Autumn","No Holiday","Yes",1710,23.3,80,0.7,18770,19.6,0,0,0
"359",2018-09-15 22:00:00,2018-09-15,22,"Autumn","No Holiday","Yes",1566,23.1,79,0.6,18910,19.2,0,0,0
"360",2018-09-15 23:00:00,2018-09-15,23,"Autumn","No Holiday","Yes",1210,22.9,81,0.9,15500,19.4,0,0,0
"361",2018-09-16 00:00:00,2018-09-16,0,"Autumn","No Holiday","Yes",1014,22.8,82,1.5,9350,19.5,0,0,0
"362",2018-09-16 01:00:00,2018-09-16,1,"Autumn","No Holiday","Yes",764,22.8,84,0.9,8270,19.9,0,0,0
"363",2018-09-16 02:00:00,2018-09-16,2,"Autumn","No Holiday","Yes",432,22.8,85,0.8,7080,20.1,0,0,0
"364",2018-09-16 03:00:00,2018-09-16,3,"Autumn","No Holiday","Yes",258,22.6,89,0.6,5780,20.6,0,0.2,0
"365",2018-09-16 04:00:00,2018-09-16,4,"Autumn","No Holiday","Yes",188,22.5,89,0.7,4440,20.5,0,0.3,0
"366",2018-09-16 05:00:00,2018-09-16,5,"Autumn","No Holiday","Yes",123,22.2,90,1.4,5140,20.4,0,0,0
"367",2018-09-16 06:00:00,2018-09-16,6,"Autumn","No Holiday","Yes",137,22,90,1.3,4710,20.2,0,0,0
"368",2018-09-16 07:00:00,2018-09-16,7,"Autumn","No Holiday","Yes",258,21.9,95,1.3,4240,21,0.02,0,0
"369",2018-09-16 08:00:00,2018-09-16,8,"Autumn","No Holiday","Yes",464,21.9,88,1.6,6010,19.8,0.17,0,0
"370",2018-09-16 09:00:00,2018-09-16,9,"Autumn","No Holiday","Yes",725,22.3,84,1.9,7510,19.4,0.47,0,0
"371",2018-09-16 10:00:00,2018-09-16,10,"Autumn","No Holiday","Yes",813,22.9,74,1.3,11620,18,0.84,0,0
"372",2018-09-16 11:00:00,2018-09-16,11,"Autumn","No Holiday","Yes",1014,23.4,61,2.1,19640,15.4,0.91,0,0
"373",2018-09-16 12:00:00,2018-09-16,12,"Autumn","No Holiday","Yes",989,23.7,64,1.9,14740,16.4,0.79,0,0
"374",2018-09-16 13:00:00,2018-09-16,13,"Autumn","No Holiday","Yes",754,23.6,66,2.1,16890,16.8,0.87,0,0
"375",2018-09-16 14:00:00,2018-09-16,14,"Autumn","No Holiday","Yes",409,23.4,72,2.2,6820,18,0.73,0,0
"376",2018-09-16 15:00:00,2018-09-16,15,"Autumn","No Holiday","Yes",222,23.2,83,1.5,3490,20.1,0.77,0.5,0
"377",2018-09-16 16:00:00,2018-09-16,16,"Autumn","No Holiday","Yes",142,22.5,86,2.5,3420,20,0.47,0,0
"378",2018-09-16 17:00:00,2018-09-16,17,"Autumn","No Holiday","Yes",322,22,89,2.2,2850,20,0.21,1,0
"379",2018-09-16 18:00:00,2018-09-16,18,"Autumn","No Holiday","Yes",520,21.5,89,3,3500,19.6,0.18,0,0
"380",2018-09-16 19:00:00,2018-09-16,19,"Autumn","No Holiday","Yes",852,21.2,87,2.7,4790,18.9,0.01,0,0
"381",2018-09-16 20:00:00,2018-09-16,20,"Autumn","No Holiday","Yes",1073,21.1,88,1.7,4040,19,0,0,0
"382",2018-09-16 21:00:00,2018-09-16,21,"Autumn","No Holiday","Yes",1146,21.2,88,1.7,3730,19.1,0,0,0
"383",2018-09-16 22:00:00,2018-09-16,22,"Autumn","No Holiday","Yes",988,21.4,87,2.4,5400,19.1,0,0,0
"384",2018-09-16 23:00:00,2018-09-16,23,"Autumn","No Holiday","Yes",571,21.3,80,2.6,12030,17.7,0,0,0
"385",2018-09-17 00:00:00,2018-09-17,0,"Autumn","No Holiday","Yes",531,21,82,1.8,9580,17.8,0,0,0
"386",2018-09-17 01:00:00,2018-09-17,1,"Autumn","No Holiday","Yes",337,20.5,73,1.9,16930,15.4,0,0,0
"387",2018-09-17 02:00:00,2018-09-17,2,"Autumn","No Holiday","Yes",227,20.3,81,1.9,12340,16.9,0,0.1,0
"388",2018-09-17 03:00:00,2018-09-17,3,"Autumn","No Holiday","Yes",186,20.2,82,1.4,12020,17,0,0,0
"389",2018-09-17 04:00:00,2018-09-17,4,"Autumn","No Holiday","Yes",160,20,81,2,13130,16.6,0,0,0
"390",2018-09-17 05:00:00,2018-09-17,5,"Autumn","No Holiday","Yes",246,19.4,84,1.6,12520,16.6,0,0,0
"391",2018-09-17 06:00:00,2018-09-17,6,"Autumn","No Holiday","Yes",625,18.8,88,1.2,7980,16.7,0,0,0
"392",2018-09-17 07:00:00,2018-09-17,7,"Autumn","No Holiday","Yes",1487,18.5,88,1.4,6950,16.4,0.08,0,0
"393",2018-09-17 08:00:00,2018-09-17,8,"Autumn","No Holiday","Yes",2276,18.9,77,0.6,11090,14.7,0.56,0,0
"394",2018-09-17 09:00:00,2018-09-17,9,"Autumn","No Holiday","Yes",1185,20.5,66,1.1,17110,13.9,1.12,0,0
"395",2018-09-17 10:00:00,2018-09-17,10,"Autumn","No Holiday","Yes",868,21.7,60,1.7,15400,13.5,1.44,0,0
"396",2018-09-17 11:00:00,2018-09-17,11,"Autumn","No Holiday","Yes",954,23.8,54,2.1,16260,13.9,2.55,0,0
"397",2018-09-17 12:00:00,2018-09-17,12,"Autumn","No Holiday","Yes",1083,25.2,50,1.7,17100,14,2.83,0,0
"398",2018-09-17 13:00:00,2018-09-17,13,"Autumn","No Holiday","Yes",1069,25.6,50,3.8,18760,14.3,2.82,0,0
"399",2018-09-17 14:00:00,2018-09-17,14,"Autumn","No Holiday","Yes",1092,26.7,40,3.3,18220,11.9,2.8,0,0
"400",2018-09-17 15:00:00,2018-09-17,15,"Autumn","No Holiday","Yes",1207,27.4,33,2.7,19550,9.6,2.5,0,0
"401",2018-09-17 16:00:00,2018-09-17,16,"Autumn","No Holiday","Yes",1445,27.6,37,2.8,19350,11.5,1.9,0,0
"402",2018-09-17 17:00:00,2018-09-17,17,"Autumn","No Holiday","Yes",2056,27.3,43,2.6,20000,13.6,1.25,0,0
"403",2018-09-17 18:00:00,2018-09-17,18,"Autumn","No Holiday","Yes",3277,25.3,56,2.8,19920,15.8,0.54,0,0
"404",2018-09-17 19:00:00,2018-09-17,19,"Autumn","No Holiday","Yes",2489,23,63,3.1,20000,15.5,0.03,0,0
"405",2018-09-17 20:00:00,2018-09-17,20,"Autumn","No Holiday","Yes",2232,21.9,65,2.5,19860,15,0,0,0
"406",2018-09-17 21:00:00,2018-09-17,21,"Autumn","No Holiday","Yes",2100,21.3,66,2.3,19890,14.6,0,0,0
"407",2018-09-17 22:00:00,2018-09-17,22,"Autumn","No Holiday","Yes",1865,20.8,65,0.9,20000,13.9,0,0,0
"408",2018-09-17 23:00:00,2018-09-17,23,"Autumn","No Holiday","Yes",1293,20.2,68,1.2,19630,14,0,0,0
"409",2018-09-18 00:00:00,2018-09-18,0,"Autumn","No Holiday","No",0,19.5,73,1.2,19160,14.5,0,0,0
"410",2018-09-18 01:00:00,2018-09-18,1,"Autumn","No Holiday","No",0,19.3,71,0.4,19120,13.9,0,0,0
"411",2018-09-18 02:00:00,2018-09-18,2,"Autumn","No Holiday","No",0,18.8,74,0.2,18660,14,0,0,0
"412",2018-09-18 03:00:00,2018-09-18,3,"Autumn","No Holiday","No",0,18.7,76,0.5,19160,14.3,0,0,0
"413",2018-09-18 04:00:00,2018-09-18,4,"Autumn","No Holiday","No",0,18.3,78,0.4,19060,14.3,0,0,0
